Ticker,Event_Date,Event_Type
TMUS,2021-02-05,Earnings Call
TSLA,2011-08-04,Earnings Call
TSLA,2011-11-03,Earnings Call
TSLA,2012-02-16,Earnings Call
TSLA,2012-05-10,Earnings Call
TSLA,2012-07-26,Earnings Call
TSLA,2012-11-05,Earnings Call
TSLA,2013-02-21,Earnings Call
TSLA,2013-05-09,Earnings Call
TSLA,2013-08-08,Earnings Call
TSLA,2013-11-06,Earnings Call
TSLA,2014-02-20,Earnings Call
TSLA,2014-05-08,Earnings Call
TSLA,2014-08-01,Earnings Call
TSLA,2014-11-06,Earnings Call
TSLA,2015-02-12,Earnings Call
TSLA,2015-05-07,Earnings Call
TSLA,2015-06-10,Earnings Call
TSLA,2015-08-06,Earnings Call
TSLA,2015-11-04,Earnings Call
TSLA,2016-02-11,Earnings Call
TSLA,2016-05-05,Earnings Call
TSLA,2016-06-23,Earnings Call
TSLA,2016-08-04,Earnings Call
TSLA,2016-10-27,Earnings Call
TSLA,2016-11-02,Earnings Call
TSLA,2017-02-23,Earnings Call
TSLA,2017-05-04,Earnings Call
TSLA,2017-06-07,Earnings Call
TSLA,2017-08-03,Earnings Call
TSLA,2017-11-02,Earnings Call
TSLA,2018-02-08,Earnings Call
TSLA,2018-05-03,Earnings Call
TSLA,2018-08-02,Earnings Call
TSLA,2018-10-25,Earnings Call
TSLA,2019-01-31,Earnings Call
TSLA,2019-04-25,Earnings Call
TSLA,2019-07-25,Earnings Call
TSLA,2019-10-24,Earnings Call
TSLA,2020-01-30,Earnings Call
TSLA,2020-04-30,Earnings Call
TSLA,2020-07-23,Earnings Call
TSLA,2020-10-22,Earnings Call
TSLA,2021-01-28,Earnings Call
TSM,2006-01-28,Earnings Call
TSM,2006-04-29,Earnings Call
TSM,2006-07-27,Earnings Call
TSM,2006-10-26,Earnings Call
TSM,2007-01-25,Earnings Call
TSM,2007-04-27,Earnings Call
TSM,2007-07-26,Earnings Call
TSM,2007-10-25,Earnings Call
TSM,2008-01-31,Earnings Call
TSM,2008-02-22,Earnings Call
TSM,2008-04-30,Earnings Call
TSM,2008-05-03,Earnings Call
TSM,2008-07-31,Earnings Call
TSM,2008-08-06,Earnings Call
TSM,2008-10-31,Earnings Call
TSM,2009-01-22,Earnings Call
TSM,2009-05-05,Earnings Call
TSM,2009-07-30,Earnings Call
TSM,2009-10-29,Earnings Call
TSM,2010-04-28,Earnings Call
TSM,2010-10-28,Earnings Call
TSM,2011-01-27,Earnings Call
TSM,2011-04-28,Earnings Call
TSM,2011-07-28,Earnings Call
TSM,2011-10-27,Earnings Call
TSM,2012-01-18,Earnings Call
TSM,2012-04-26,Earnings Call
TSM,2012-07-19,Earnings Call
TSM,2012-10-25,Earnings Call
TSM,2013-01-17,Earnings Call
TSM,2013-04-18,Earnings Call
TSM,2013-07-18,Earnings Call
TSM,2013-10-17,Earnings Call
TSM,2014-01-16,Earnings Call
TSM,2014-04-17,Earnings Call
TSM,2014-07-16,Earnings Call
TSM,2014-10-16,Earnings Call
TSM,2015-01-15,Earnings Call
TSM,2015-04-16,Earnings Call
TSM,2015-07-17,Earnings Call
TSM,2015-10-15,Earnings Call
TSM,2016-01-14,Earnings Call
TSM,2016-04-14,Earnings Call
TSM,2016-07-14,Earnings Call
TSM,2016-10-13,Earnings Call
TSM,2017-01-12,Earnings Call
TSM,2017-04-13,Earnings Call
TSM,2017-07-14,Earnings Call
TSM,2017-10-19,Earnings Call
TSM,2018-04-20,Earnings Call
TSM,2018-07-19,Earnings Call
TSM,2018-10-18,Earnings Call
TSM,2019-01-17,Earnings Call
TSM,2019-04-18,Earnings Call
TSM,2019-07-18,Earnings Call
TSM,2019-10-17,Earnings Call
TSM,2020-01-16,Earnings Call
TSM,2020-04-16,Earnings Call
TSM,2020-07-16,Earnings Call
TSM,2020-10-15,Earnings Call
TSM,2021-01-14,Earnings Call
UNH,2007-07-19,Earnings Call
UNH,2007-10-18,Earnings Call
UNH,2008-01-22,Earnings Call
UNH,2008-04-22,Earnings Call
UNH,2008-07-22,Earnings Call
UNH,2008-10-21,Earnings Call
UNH,2009-01-22,Earnings Call
UNH,2009-04-21,Earnings Call
UNH,2009-07-22,Earnings Call
UNH,2009-10-20,Earnings Call
UNH,2010-01-21,Earnings Call
UNH,2010-04-20,Earnings Call
UNH,2010-07-20,Earnings Call
UNH,2010-10-19,Earnings Call
UNH,2011-01-21,Earnings Call
UNH,2011-04-21,Earnings Call
UNH,2011-07-19,Earnings Call
UNH,2011-10-18,Earnings Call
UNH,2012-01-19,Earnings Call
UNH,2012-04-19,Earnings Call
UNH,2012-07-19,Earnings Call
UNH,2012-10-16,Earnings Call
UNH,2013-01-17,Earnings Call
UNH,2013-03-12,Earnings Call
UNH,2013-04-18,Earnings Call
UNH,2013-06-03,Earnings Call
UNH,2013-07-18,Earnings Call
UNH,2013-10-17,Earnings Call
UNH,2014-01-16,Earnings Call
UNH,2014-04-17,Earnings Call
UNH,2014-07-17,Earnings Call
UNH,2014-10-17,Earnings Call
UNH,2015-01-21,Earnings Call
UNH,2015-04-16,Earnings Call
UNH,2015-07-16,Earnings Call
UNH,2015-10-15,Earnings Call
UNH,2016-01-19,Earnings Call
UNH,2016-04-19,Earnings Call
UNH,2016-07-19,Earnings Call
UNH,2016-10-18,Earnings Call
UNH,2017-01-18,Earnings Call
UNH,2017-04-18,Earnings Call
UNH,2017-07-18,Earnings Call
UNH,2017-10-17,Earnings Call
UNH,2018-01-16,Earnings Call
UNH,2018-04-17,Earnings Call
UNH,2018-07-17,Earnings Call
UNH,2018-10-16,Earnings Call
UNH,2019-01-15,Earnings Call
UNH,2019-04-16,Earnings Call
UNH,2019-07-18,Earnings Call
UNH,2019-10-15,Earnings Call
UNH,2020-01-15,Earnings Call
UNH,2020-04-15,Earnings Call
UNH,2020-07-15,Earnings Call
UNH,2020-10-14,Earnings Call
UNH,2021-01-20,Earnings Call
UNP,2008-01-24,Earnings Call
UNP,2008-04-28,Earnings Call
UNP,2008-07-24,Earnings Call
UNP,2008-10-23,Earnings Call
UNP,2009-01-22,Earnings Call
UNP,2009-04-23,Earnings Call
UNP,2009-07-23,Earnings Call
UNP,2009-10-22,Earnings Call
UNP,2010-01-21,Earnings Call
UNP,2010-04-22,Earnings Call
UNP,2010-07-23,Earnings Call
UNP,2010-10-21,Earnings Call
UNP,2011-01-21,Earnings Call
UNP,2011-04-21,Earnings Call
UNP,2011-07-21,Earnings Call
UNP,2011-10-20,Earnings Call
UNP,2012-01-19,Earnings Call
UNP,2012-04-19,Earnings Call
UNP,2012-07-19,Earnings Call
UNP,2012-10-18,Earnings Call
UNP,2013-01-24,Earnings Call
UNP,2013-02-20,Earnings Call
UNP,2013-03-06,Earnings Call
UNP,2013-04-18,Earnings Call
UNP,2013-07-18,Earnings Call
UNP,2013-09-10,Earnings Call
UNP,2013-10-17,Earnings Call
UNP,2013-12-04,Earnings Call
UNP,2014-01-23,Earnings Call
UNP,2014-04-18,Earnings Call
UNP,2014-07-24,Earnings Call
UNP,2014-10-23,Earnings Call
UNP,2015-01-23,Earnings Call
UNP,2015-04-23,Earnings Call
UNP,2015-07-23,Earnings Call
UNP,2015-09-17,Earnings Call
UNP,2015-10-22,Earnings Call
UNP,2016-01-21,Earnings Call
UNP,2016-04-21,Earnings Call
UNP,2016-07-21,Earnings Call
UNP,2016-10-20,Earnings Call
UNP,2017-01-19,Earnings Call
UNP,2017-04-27,Earnings Call
UNP,2017-07-20,Earnings Call
UNP,2017-10-26,Earnings Call
UNP,2018-01-25,Earnings Call
UNP,2018-04-26,Earnings Call
UNP,2018-07-19,Earnings Call
UNP,2018-10-25,Earnings Call
UNP,2019-01-24,Earnings Call
UNP,2019-04-18,Earnings Call
UNP,2019-07-18,Earnings Call
UNP,2019-10-17,Earnings Call
UNP,2019-12-04,Earnings Call
UNP,2020-01-23,Earnings Call
UNP,2020-04-23,Earnings Call
UNP,2020-05-30,Earnings Call
UNP,2020-07-23,Earnings Call
UNP,2020-10-22,Earnings Call
UNP,2020-11-18,Earnings Call
UNP,2021-01-21,Earnings Call
UPS,2007-10-23,Earnings Call
UPS,2008-01-30,Earnings Call
UPS,2008-04-23,Earnings Call
UPS,2008-07-22,Earnings Call
UPS,2008-10-23,Earnings Call
UPS,2009-02-03,Earnings Call
UPS,2009-04-23,Earnings Call
UPS,2009-07-23,Earnings Call
UPS,2009-10-22,Earnings Call
UPS,2010-02-02,Earnings Call
UPS,2010-04-27,Earnings Call
UPS,2010-07-22,Earnings Call
UPS,2011-02-01,Earnings Call
UPS,2011-04-26,Earnings Call
UPS,2011-07-26,Earnings Call
UPS,2011-09-15,Earnings Call
UPS,2011-10-25,Earnings Call
UPS,2012-01-31,Earnings Call
UPS,2012-04-26,Earnings Call
UPS,2012-07-24,Earnings Call
UPS,2012-10-23,Earnings Call
UPS,2013-01-31,Earnings Call
UPS,2013-04-25,Earnings Call
UPS,2013-07-23,Earnings Call
UPS,2013-10-25,Earnings Call
UPS,2014-01-30,Earnings Call
UPS,2014-04-24,Earnings Call
UPS,2014-07-29,Earnings Call
UPS,2014-10-24,Earnings Call
UPS,2015-02-03,Earnings Call
UPS,2015-04-28,Earnings Call
UPS,2015-07-28,Earnings Call
UPS,2015-10-27,Earnings Call
UPS,2016-02-02,Earnings Call
UPS,2016-04-29,Earnings Call
UPS,2016-07-30,Earnings Call
UPS,2016-10-27,Earnings Call
UPS,2017-01-31,Earnings Call
UPS,2017-04-27,Earnings Call
UPS,2017-07-27,Earnings Call
UPS,2017-10-26,Earnings Call
UPS,2018-02-01,Earnings Call
UPS,2018-04-26,Earnings Call
UPS,2018-07-25,Earnings Call
UPS,2018-10-24,Earnings Call
UPS,2019-01-31,Earnings Call
UPS,2019-04-25,Earnings Call
UPS,2019-07-24,Earnings Call
UPS,2019-10-22,Earnings Call
UPS,2020-01-30,Earnings Call
UPS,2020-04-28,Earnings Call
UPS,2020-07-30,Earnings Call
UPS,2020-10-28,Earnings Call
UPS,2021-02-02,Earnings Call
V,2008-07-31,Earnings Call
V,2008-10-30,Earnings Call
V,2009-02-05,Earnings Call
V,2009-04-30,Earnings Call
V,2009-07-30,Earnings Call
V,2009-10-28,Earnings Call
V,2010-02-04,Earnings Call
V,2010-04-29,Earnings Call
V,2010-07-29,Earnings Call
V,2010-10-28,Earnings Call
V,2011-02-03,Earnings Call
V,2011-05-06,Earnings Call
V,2011-07-28,Earnings Call
V,2011-10-27,Earnings Call
V,2012-01-31,Earnings Call
V,2012-02-09,Earnings Call
V,2012-05-03,Earnings Call
V,2012-07-26,Earnings Call
V,2012-11-01,Earnings Call
V,2013-02-07,Earnings Call
V,2013-05-02,Earnings Call
V,2013-06-07,Earnings Call
V,2013-07-25,Earnings Call
V,2013-10-30,Earnings Call
V,2014-01-30,Earnings Call
V,2014-03-05,Earnings Call
V,2014-04-25,Earnings Call
V,2014-07-25,Earnings Call
V,2014-10-30,Earnings Call
V,2014-11-12,Earnings Call
V,2014-11-13,Earnings Call
V,2015-01-30,Earnings Call
V,2015-03-24,Earnings Call
V,2015-05-01,Earnings Call
V,2015-05-19,Earnings Call
V,2015-05-27,Earnings Call
V,2015-05-28,Earnings Call
V,2015-06-10,Earnings Call
V,2015-07-24,Earnings Call
V,2015-09-17,Earnings Call
V,2015-11-02,Earnings Call
V,2016-01-29,Earnings Call
V,2016-04-22,Earnings Call
V,2016-05-23,Earnings Call
V,2016-06-01,Earnings Call
V,2016-07-22,Earnings Call
V,2016-09-15,Earnings Call
V,2016-10-25,Earnings Call
V,2016-11-16,Earnings Call
V,2017-02-03,Earnings Call
V,2017-03-15,Earnings Call
V,2017-04-21,Earnings Call
V,2017-05-22,Earnings Call
V,2017-06-02,Earnings Call
V,2017-07-21,Earnings Call
V,2017-09-13,Earnings Call
V,2017-10-25,Earnings Call
V,2017-11-15,Earnings Call
V,2017-11-30,Earnings Call
V,2018-02-02,Earnings Call
V,2018-03-15,Earnings Call
V,2018-04-26,Earnings Call
V,2018-05-15,Earnings Call
V,2018-06-13,Earnings Call
V,2018-07-26,Earnings Call
V,2018-09-13,Earnings Call
V,2018-09-20,Earnings Call
V,2018-10-25,Earnings Call
V,2018-11-13,Earnings Call
V,2018-11-15,Earnings Call
V,2018-11-29,Earnings Call
V,2018-12-05,Earnings Call
V,2019-01-31,Earnings Call
V,2019-03-14,Earnings Call
V,2019-04-25,Earnings Call
V,2019-05-16,Earnings Call
V,2019-05-30,Earnings Call
V,2019-05-31,Earnings Call
V,2019-07-24,Earnings Call
V,2019-09-10,Earnings Call
V,2019-09-19,Earnings Call
V,2019-10-25,Earnings Call
V,2019-12-04,Earnings Call
V,2020-01-31,Earnings Call
V,2020-03-06,Earnings Call
V,2020-03-11,Earnings Call
V,2020-05-01,Earnings Call
V,2020-05-27,Earnings Call
V,2020-06-02,Earnings Call
V,2020-06-03,Earnings Call
V,2020-06-04,Earnings Call
V,2020-06-09,Earnings Call
V,2020-06-11,Earnings Call
V,2020-07-29,Earnings Call
V,2020-10-29,Earnings Call
V,2021-01-29,Earnings Call
XOM,2005-10-31,Earnings Call
XOM,2006-01-31,Earnings Call
XOM,2006-04-27,Earnings Call
XOM,2006-07-28,Earnings Call
XOM,2006-10-26,Earnings Call
XOM,2007-02-01,Earnings Call
XOM,2007-04-26,Earnings Call
XOM,2007-07-26,Earnings Call
XOM,2007-11-01,Earnings Call
XOM,2008-02-01,Earnings Call
XOM,2008-05-01,Earnings Call
XOM,2008-07-31,Earnings Call
XOM,2008-10-30,Earnings Call
XOM,2009-01-30,Earnings Call
XOM,2009-04-30,Earnings Call
XOM,2009-07-31,Earnings Call
XOM,2009-10-30,Earnings Call
XOM,2010-02-01,Earnings Call
XOM,2010-04-30,Earnings Call
XOM,2010-10-28,Earnings Call
XOM,2011-01-31,Earnings Call
XOM,2011-04-28,Earnings Call
XOM,2011-07-28,Earnings Call
XOM,2011-10-27,Earnings Call
XOM,2012-01-31,Earnings Call
XOM,2012-03-08,Earnings Call
XOM,2012-04-26,Earnings Call
XOM,2012-05-30,Earnings Call
XOM,2012-07-26,Earnings Call
XOM,2012-11-01,Earnings Call
XOM,2012-12-11,Earnings Call
XOM,2013-02-01,Earnings Call
XOM,2013-03-07,Earnings Call
XOM,2013-04-25,Earnings Call
XOM,2013-05-29,Earnings Call
XOM,2013-08-01,Earnings Call
XOM,2013-10-31,Earnings Call
XOM,2014-01-30,Earnings Call
XOM,2014-03-06,Earnings Call
XOM,2014-05-01,Earnings Call
XOM,2014-05-29,Earnings Call
XOM,2014-07-31,Earnings Call
XOM,2014-10-31,Earnings Call
XOM,2015-02-02,Earnings Call
XOM,2015-03-05,Earnings Call
XOM,2015-04-30,Earnings Call
XOM,2015-07-31,Earnings Call
XOM,2015-10-30,Earnings Call
XOM,2016-02-02,Earnings Call
XOM,2016-04-29,Earnings Call
XOM,2016-07-29,Earnings Call
XOM,2016-10-28,Earnings Call
XOM,2017-01-31,Earnings Call
XOM,2017-03-01,Earnings Call
XOM,2017-04-28,Earnings Call
XOM,2017-06-01,Earnings Call
XOM,2017-07-28,Earnings Call
XOM,2017-10-27,Earnings Call
XOM,2018-02-03,Earnings Call
XOM,2018-03-07,Earnings Call
XOM,2018-04-27,Earnings Call
XOM,2018-05-30,Earnings Call
XOM,2018-07-28,Earnings Call
XOM,2018-11-02,Earnings Call
XOM,2019-02-02,Earnings Call
XOM,2019-04-26,Earnings Call
XOM,2019-06-18,Earnings Call
XOM,2019-08-02,Earnings Call
XOM,2019-09-04,Earnings Call
XOM,2019-11-01,Earnings Call
XOM,2020-01-31,Earnings Call
XOM,2020-05-01,Earnings Call
XOM,2020-05-27,Earnings Call
XOM,2020-07-31,Earnings Call
XOM,2020-10-30,Earnings Call
XOM,2021-02-03,Earnings Call
