TICKER	EVENT_DATE	QUARTER	FISCAL_YEAR
TMUS	2009-02-26	Q4	2008
TMUS	2009-05-07	Q1	2009
TMUS	2009-11-05	Q3	2009
TMUS	2010-11-04	Q3	2010
TMUS	2011-02-24	Q4	2010
TMUS	2011-05-03	Q1	2011
TMUS	2011-08-02	Q2	2011
TMUS	2011-11-01	Q3	2011
TMUS	2012-02-23	Q4	2011
TMUS	2012-04-26	Q1	2012
TMUS	2012-07-26	Q2	2012
TMUS	2012-10-30	Q3	2012
TMUS	2013-02-26	Q4	2012
TMUS	2014-02-26	Q4	2013
TMUS	2014-05-01	Q1	2014
TMUS	2014-07-31	Q2	2014
TMUS	2014-10-28	Q3	2014
TMUS	2015-02-19	Q4	2014
TMUS	2015-04-28	Q1	2015
TMUS	2015-07-31	Q2	2015
TMUS	2015-10-27	Q3	2015
TMUS	2016-02-17	Q4	2015
TMUS	2016-04-26	Q1	2016
TMUS	2016-07-28	Q2	2016
TMUS	2016-10-24	Q3	2016
TMUS	2017-02-14	Q4	2016
TMUS	2017-04-25	Q1	2017
TMUS	2017-07-20	Q2	2017
TMUS	2018-02-09	Q4	2017
TMUS	2018-05-02	Q1	2018
TMUS	2018-08-02	Q2	2018
TMUS	2018-10-03	Q0	2018
TMUS	2018-10-31	Q3	2018
TMUS	2018-11-16	Q-1	2018
TMUS	2018-12-04	Q-1	2018
TMUS	2019-01-10	Q-1	2019
TMUS	2019-02-07	Q4	2018
TMUS	2019-04-26	Q1	2019
TMUS	2019-07-29	Q2	2019
TMUS	2019-09-17	Q0	2019
TMUS	2019-10-29	Q3	2019
TMUS	2020-02-07	Q4	2019
TMUS	2020-05-07	Q1	2020
TMUS	2020-08-07	Q2	2020
TMUS	2020-11-06	Q3	2020
TMUS	2021-02-05	Q4	2020
TSLA	2011-08-04	Q2	2011
TSLA	2011-11-03	Q3	2011
TSLA	2012-02-16	Q4	2011
TSLA	2012-05-10	Q1	2012
TSLA	2012-07-26	Q2	2012
TSLA	2012-11-05	Q3	2012
TSLA	2013-02-21	Q4	2012
TSLA	2013-05-09	Q1	2013
TSLA	2013-08-08	Q2	2013
TSLA	2013-11-06	Q3	2013
TSLA	2014-02-20	Q4	2013
TSLA	2014-05-08	Q1	2014
TSLA	2014-08-01	Q2	2014
TSLA	2014-11-06	Q3	2014
TSLA	2015-02-12	Q4	2014
TSLA	2015-05-07	Q1	2015
TSLA	2015-06-10	Q0	2015
TSLA	2015-08-06	Q2	2015
TSLA	2015-11-04	Q3	2015
TSLA	2016-02-11	Q4	2015
TSLA	2016-05-05	Q1	2016
TSLA	2016-06-23	Q-1	2016
TSLA	2016-08-04	Q2	2016
TSLA	2016-10-27	Q3	2016
TSLA	2016-11-02	Q-1	2016
TSLA	2017-02-23	Q4	2016
TSLA	2017-05-04	Q1	2017
TSLA	2017-06-07	Q0	2017
TSLA	2017-08-03	Q2	2017
TSLA	2017-11-02	Q3	2017
TSLA	2018-02-08	Q4	2017
TSLA	2018-05-03	Q1	2018
TSLA	2018-08-02	Q2	2018
TSLA	2018-10-25	Q3	2018
TSLA	2019-01-31	Q4	2018
TSLA	2019-04-25	Q1	2019
TSLA	2019-07-25	Q2	2019
TSLA	2019-10-24	Q3	2019
TSLA	2020-01-30	Q4	2019
TSLA	2020-04-30	Q1	2020
TSLA	2020-07-23	Q2	2020
TSLA	2020-10-22	Q3	2020
TSLA	2021-01-28	Q4	2020
TSM	2006-01-28	Q4	2005
TSM	2006-04-29	Q1	2006
TSM	2006-07-27	Q2	2006
TSM	2006-10-26	Q3	2006
TSM	2007-01-25	Q4	2006
TSM	2007-04-27	Q1	2007
TSM	2007-07-26	Q2	2007
TSM	2007-10-25	Q3	2007
TSM	2008-01-31	Q4	2007
TSM	2008-02-22	Q4	2007
TSM	2008-04-30	Q1	2008
TSM	2008-05-03	Q4	2007
TSM	2008-07-31	Q2	2008
TSM	2008-08-06	Q2	2008
TSM	2008-10-31	Q3	2008
TSM	2009-01-22	Q4	2008
TSM	2009-05-05	Q1	2009
TSM	2009-07-30	Q2	2009
TSM	2009-10-29	Q3	2009
TSM	2010-04-28	Q1	2010
TSM	2010-10-28	Q3	2010
TSM	2011-01-27	Q4	2010
TSM	2011-04-28	Q1	2011
TSM	2011-07-28	Q2	2011
TSM	2011-10-27	Q3	2011
TSM	2012-01-18	Q4	2011
TSM	2012-04-26	Q1	2012
TSM	2012-07-19	Q2	2012
TSM	2012-10-25	Q3	2012
TSM	2013-01-17	Q4	2012
TSM	2013-04-18	Q1	2013
TSM	2013-07-18	Q2	2013
TSM	2013-10-17	Q3	2013
TSM	2014-01-16	Q4	2013
TSM	2014-04-17	Q1	2014
TSM	2014-07-16	Q2	2014
TSM	2014-10-16	Q3	2014
TSM	2015-01-15	Q4	2014
TSM	2015-04-16	Q1	2015
TSM	2015-07-17	Q2	2015
TSM	2015-10-15	Q3	2015
TSM	2016-01-14	Q4	2015
TSM	2016-04-14	Q1	2016
TSM	2016-07-14	Q2	2016
TSM	2016-10-13	Q3	2016
TSM	2017-01-12	Q4	2016
TSM	2017-04-13	Q1	2017
TSM	2017-07-14	Q2	2017
TSM	2017-10-19	Q3	2017
TSM	2018-04-20	Q1	2018
TSM	2018-07-19	Q2	2018
TSM	2018-10-18	Q3	2018
TSM	2019-01-17	Q4	2018
TSM	2019-04-18	Q1	2019
TSM	2019-07-18	Q2	2019
TSM	2019-10-17	Q3	2019
TSM	2020-01-16	Q4	2019
TSM	2020-04-16	Q1	2020
TSM	2020-07-16	Q2	2020
TSM	2020-10-15	Q3	2020
TSM	2021-01-14	Q4	2020
UNH	2007-07-19	Q2	2007
UNH	2007-10-18	Q3	2007
UNH	2008-01-22	Q4	2007
UNH	2008-04-22	Q1	2008
UNH	2008-07-22	Q2	2008
UNH	2008-10-21	Q3	2008
UNH	2009-01-22	Q4	2008
UNH	2009-04-21	Q1	2009
UNH	2009-07-22	Q2	2009
UNH	2009-10-20	Q3	2009
UNH	2010-01-21	Q4	2009
UNH	2010-04-20	Q1	2010
UNH	2010-07-20	Q2	2010
UNH	2010-10-19	Q3	2010
UNH	2011-01-21	Q4	2010
UNH	2011-04-21	Q1	2011
UNH	2011-07-19	Q2	2011
UNH	2011-10-18	Q3	2011
UNH	2012-01-19	Q4	2011
UNH	2012-04-19	Q1	2012
UNH	2012-07-19	Q2	2012
UNH	2012-10-16	Q3	2012
UNH	2013-01-17	Q4	2012
UNH	2013-03-12	Q-1	2013
UNH	2013-04-18	Q1	2013
UNH	2013-06-03	Q-1	2013
UNH	2013-07-18	Q2	2013
UNH	2013-10-17	Q3	2013
UNH	2014-01-16	Q4	2013
UNH	2014-04-17	Q1	2014
UNH	2014-07-17	Q2	2014
UNH	2014-10-17	Q3	2014
UNH	2015-01-21	Q4	2014
UNH	2015-04-16	Q1	2015
UNH	2015-07-16	Q2	2015
UNH	2015-10-15	Q3	2015
UNH	2016-01-19	Q4	2015
UNH	2016-04-19	Q1	2016
UNH	2016-07-19	Q2	2016
UNH	2016-10-18	Q3	2016
UNH	2017-01-18	Q4	2016
UNH	2017-04-18	Q1	2017
UNH	2017-07-18	Q2	2017
UNH	2017-10-17	Q3	2017
UNH	2018-01-16	Q4	2017
UNH	2018-04-17	Q1	2018
UNH	2018-07-17	Q2	2018
UNH	2018-10-16	Q3	2018
UNH	2019-01-15	Q4	2018
UNH	2019-04-16	Q1	2019
UNH	2019-07-18	Q2	2019
UNH	2019-10-15	Q3	2019
UNH	2020-01-15	Q4	2019
UNH	2020-04-15	Q1	2020
UNH	2020-07-15	Q2	2020
UNH	2020-10-14	Q3	2020
UNH	2021-01-20	Q4	2020
UNP	2008-01-24	Q4	2007
UNP	2008-04-28	Q1	2008
UNP	2008-07-24	Q2	2008
UNP	2008-10-23	Q3	2008
UNP	2009-01-22	Q4	2008
UNP	2009-04-23	Q1	2009
UNP	2009-07-23	Q2	2009
UNP	2009-10-22	Q3	2009
UNP	2010-01-21	Q4	2009
UNP	2010-04-22	Q1	2010
UNP	2010-07-23	Q2	2010
UNP	2010-10-21	Q3	2010
UNP	2011-01-21	Q4	2010
UNP	2011-04-21	Q1	2011
UNP	2011-07-21	Q2	2011
UNP	2011-10-20	Q3	2011
UNP	2012-01-19	Q4	2011
UNP	2012-04-19	Q1	2012
UNP	2012-07-19	Q2	2012
UNP	2012-10-18	Q3	2012
UNP	2013-01-24	Q4	2012
UNP	2013-02-20	Q-1	2013
UNP	2013-03-06	Q-1	2013
UNP	2013-04-18	Q1	2013
UNP	2013-07-18	Q2	2013
UNP	2013-09-10	Q-1	2013
UNP	2013-10-17	Q3	2013
UNP	2013-12-04	Q-1	2013
UNP	2014-01-23	Q4	2013
UNP	2014-04-18	Q1	2014
UNP	2014-07-24	Q2	2014
UNP	2014-10-23	Q3	2014
UNP	2015-01-23	Q4	2014
UNP	2015-04-23	Q1	2015
UNP	2015-07-23	Q2	2015
UNP	2015-09-17	Q0	2015
UNP	2015-10-22	Q3	2015
UNP	2016-01-21	Q4	2015
UNP	2016-04-21	Q1	2016
UNP	2016-07-21	Q2	2016
UNP	2016-10-20	Q3	2016
UNP	2017-01-19	Q4	2016
UNP	2017-04-27	Q1	2017
UNP	2017-07-20	Q2	2017
UNP	2017-10-26	Q3	2017
UNP	2018-01-25	Q4	2017
UNP	2018-04-26	Q1	2018
UNP	2018-07-19	Q2	2018
UNP	2018-10-25	Q3	2018
UNP	2019-01-24	Q4	2018
UNP	2019-04-18	Q1	2019
UNP	2019-07-18	Q2	2019
UNP	2019-10-17	Q3	2019
UNP	2019-12-04	Q0	2019
UNP	2020-01-23	Q4	2019
UNP	2020-04-23	Q1	2020
UNP	2020-05-30	Q0	2020
UNP	2020-07-23	Q2	2020
UNP	2020-10-22	Q3	2020
UNP	2020-11-18	Q0	2020
UNP	2021-01-21	Q4	2020
UPS	2007-10-23	Q3	2007
UPS	2008-01-30	Q4	2007
UPS	2008-04-23	Q1	2008
UPS	2008-07-22	Q2	2008
UPS	2008-10-23	Q3	2008
UPS	2009-02-03	Q4	2008
UPS	2009-04-23	Q1	2009
UPS	2009-07-23	Q2	2009
UPS	2009-10-22	Q3	2009
UPS	2010-02-02	Q4	2009
UPS	2010-04-27	Q1	2010
UPS	2010-07-22	Q2	2010
UPS	2011-02-01	Q4	2010
UPS	2011-04-26	Q1	2011
UPS	2011-07-26	Q2	2011
UPS	2011-09-15	Q-1	2011
UPS	2011-10-25	Q3	2011
UPS	2012-01-31	Q4	2011
UPS	2012-04-26	Q1	2012
UPS	2012-07-24	Q2	2012
UPS	2012-10-23	Q3	2012
UPS	2013-01-31	Q4	2012
UPS	2013-04-25	Q1	2013
UPS	2013-07-23	Q2	2013
UPS	2013-10-25	Q3	2013
UPS	2014-01-30	Q4	2013
UPS	2014-04-24	Q1	2014
UPS	2014-07-29	Q2	2014
UPS	2014-10-24	Q3	2014
UPS	2015-02-03	Q4	2014
UPS	2015-04-28	Q1	2015
UPS	2015-07-28	Q2	2015
UPS	2015-10-27	Q3	2015
UPS	2016-02-02	Q4	2015
UPS	2016-04-29	Q1	2016
UPS	2016-07-30	Q2	2016
UPS	2016-10-27	Q3	2016
UPS	2017-01-31	Q4	2016
UPS	2017-04-27	Q1	2017
UPS	2017-07-27	Q2	2017
UPS	2017-10-26	Q3	2017
UPS	2018-02-01	Q4	2017
UPS	2018-04-26	Q1	2018
UPS	2018-07-25	Q2	2018
UPS	2018-10-24	Q3	2018
UPS	2019-01-31	Q4	2018
UPS	2019-04-25	Q1	2019
UPS	2019-07-24	Q2	2019
UPS	2019-10-22	Q3	2019
UPS	2020-01-30	Q4	2019
UPS	2020-04-28	Q1	2020
UPS	2020-07-30	Q2	2020
UPS	2020-10-28	Q3	2020
UPS	2021-02-02	Q4	2020
V	2008-07-31	Q3	2008
V	2008-10-30	Q4	2008
V	2009-02-05	Q1	2009
V	2009-04-30	Q2	2009
V	2009-07-30	Q3	2009
V	2009-10-28	Q4	2009
V	2010-02-04	Q1	2010
V	2010-04-29	Q2	2010
V	2010-07-29	Q3	2010
V	2010-10-28	Q4	2010
V	2011-02-03	Q1	2011
V	2011-05-06	Q2	2011
V	2011-07-28	Q3	2011
V	2011-10-27	Q4	2011
V	2012-01-31	Q-1	2012
V	2012-02-09	Q1	2012
V	2012-05-03	Q2	2012
V	2012-07-26	Q3	2012
V	2012-11-01	Q4	2012
V	2013-02-07	Q1	2013
V	2013-05-02	Q2	2013
V	2013-06-07	Q-1	2013
V	2013-07-25	Q3	2013
V	2013-10-30	Q4	2013
V	2014-01-30	Q1	2014
V	2014-03-05	Q-1	2014
V	2014-04-25	Q2	2014
V	2014-07-25	Q3	2014
V	2014-10-30	Q4	2014
V	2014-11-12	Q-1	2014
V	2014-11-13	Q-1	2014
V	2015-01-30	Q1	2015
V	2015-03-24	Q-1	2015
V	2015-05-01	Q2	2015
V	2015-05-19	Q0	2015
V	2015-05-27	Q0	2015
V	2015-05-28	Q0	2015
V	2015-06-10	Q-1	2015
V	2015-07-24	Q3	2015
V	2015-09-17	Q-1	2015
V	2015-11-02	Q4	2015
V	2016-01-29	Q1	2016
V	2016-04-22	Q2	2016
V	2016-05-23	Q0	2016
V	2016-06-01	Q0	2016
V	2016-07-22	Q3	2016
V	2016-09-15	Q-1	2016
V	2016-10-25	Q4	2016
V	2016-11-16	Q-1	2016
V	2017-02-03	Q1	2017
V	2017-03-15	Q-1	2017
V	2017-04-21	Q2	2017
V	2017-05-22	Q-1	2017
V	2017-06-02	Q0	2017
V	2017-07-21	Q3	2017
V	2017-09-13	Q-1	2017
V	2017-10-25	Q4	2017
V	2017-11-15	Q-1	2017
V	2017-11-30	Q0	2017
V	2018-02-02	Q1	2018
V	2018-03-15	Q-1	2017
V	2018-04-26	Q2	2018
V	2018-05-15	Q0	2018
V	2018-06-13	Q-1	2018
V	2018-07-26	Q3	2018
V	2018-09-13	Q-1	2018
V	2018-09-20	Q-1	2018
V	2018-10-25	Q4	2018
V	2018-11-13	Q-1	2018
V	2018-11-15	Q-1	2018
V	2018-11-29	Q0	2018
V	2018-12-05	Q-1	2018
V	2019-01-31	Q1	2019
V	2019-03-14	Q-1	2019
V	2019-04-25	Q2	2019
V	2019-05-16	Q-1	2019
V	2019-05-30	Q-1	2019
V	2019-05-31	Q0	2019
V	2019-07-24	Q3	2019
V	2019-09-10	Q-1	2019
V	2019-09-19	Q-1	2019
V	2019-10-25	Q4	2019
V	2019-12-04	Q-1	2019
V	2020-01-31	Q1	2020
V	2020-03-06	Q-1	2020
V	2020-03-11	Q-1	2020
V	2020-05-01	Q2	2020
V	2020-05-27	Q-1	2020
V	2020-06-02	Q0	2020
V	2020-06-03	Q-1	2020
V	2020-06-04	Q-1	2020
V	2020-06-09	Q-1	2020
V	2020-06-11	Q-1	2020
V	2020-07-29	Q3	2020
V	2020-10-29	Q4	2020
V	2021-01-29	Q1	2021
XOM	2005-10-31	Q3	2005
XOM	2006-01-31	Q4	2005
XOM	2006-04-27	Q1	2006
XOM	2006-07-28	Q2	2006
XOM	2006-10-26	Q3	2006
XOM	2007-02-01	Q4	2006
XOM	2007-04-26	Q1	2007
XOM	2007-07-26	Q2	2007
XOM	2007-11-01	Q3	2007
XOM	2008-02-01	Q4	2007
XOM	2008-05-01	Q1	2008
XOM	2008-07-31	Q2	2008
XOM	2008-10-30	Q3	2008
XOM	2009-01-30	Q4	2008
XOM	2009-04-30	Q1	2009
XOM	2009-07-31	Q2	2009
XOM	2009-10-30	Q3	2009
XOM	2010-02-01	Q4	2009
XOM	2010-04-30	Q1	2010
XOM	2010-10-28	Q3	2010
XOM	2011-01-31	Q4	2010
XOM	2011-04-28	Q1	2011
XOM	2011-07-28	Q2	2011
XOM	2011-10-27	Q3	2011
XOM	2012-01-31	Q4	2011
XOM	2012-03-08	Q-1	2012
XOM	2012-04-26	Q1	2012
XOM	2012-05-30	Q0	2012
XOM	2012-07-26	Q2	2012
XOM	2012-11-01	Q3	2012
XOM	2012-12-11	Q-1	2013
XOM	2013-02-01	Q4	2012
XOM	2013-03-07	Q-1	2013
XOM	2013-04-25	Q1	2013
XOM	2013-05-29	Q0	2013
XOM	2013-08-01	Q2	2013
XOM	2013-10-31	Q3	2013
XOM	2014-01-30	Q4	2013
XOM	2014-03-06	Q4	2014
XOM	2014-05-01	Q1	2014
XOM	2014-05-29	Q0	2014
XOM	2014-07-31	Q2	2014
XOM	2014-10-31	Q3	2014
XOM	2015-02-02	Q4	2014
XOM	2015-03-05	Q-1	2015
XOM	2015-04-30	Q1	2015
XOM	2015-07-31	Q2	2015
XOM	2015-10-30	Q3	2015
XOM	2016-02-02	Q4	2015
XOM	2016-04-29	Q1	2016
XOM	2016-07-29	Q2	2016
XOM	2016-10-28	Q3	2016
XOM	2017-01-31	Q4	2016
XOM	2017-03-01	Q-1	2017
XOM	2017-04-28	Q1	2017
XOM	2017-06-01	Q0	2017
XOM	2017-07-28	Q2	2017
XOM	2017-10-27	Q3	2017
XOM	2018-02-03	Q4	2017
XOM	2018-03-07	Q-1	2018
XOM	2018-04-27	Q1	2018
XOM	2018-05-30	Q0	2018
XOM	2018-07-28	Q2	2018
XOM	2018-11-02	Q3	2018
XOM	2019-02-02	Q4	2018
XOM	2019-04-26	Q1	2019
XOM	2019-06-18	Q-1	2019
XOM	2019-08-02	Q2	2019
XOM	2019-09-04	Q-1	2019
XOM	2019-11-01	Q3	2019
XOM	2020-01-31	Q4	2019
XOM	2020-05-01	Q1	2020
XOM	2020-05-27	Q0	2020
XOM	2020-07-31	Q2	2020
XOM	2020-10-30	Q3	2020
XOM	2021-02-03	Q4	2020
